authority,version,code,name,baseCRS,method,parameter1Name,parameter1Value,parameter2Name,parameter2Value,parameter3Name,parameter3Value,parameter4Name,parameter4Value,parameter5Name,parameter5Value,parameter6Name,parameter6Value
IAU,2005,39928.0,"Earth (2015) / Ographic / Robinson, clon=180",IAU:2015:39900.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,39960.0,Earth (2015) / Ographic / Auto Sinusoidal,IAU:2015:39900.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,39962.0,Earth (2015) / Ographic / Auto Stereographic,IAU:2015:39900.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,39964.0,Earth (2015) / Ographic / Auto Transverse Mercator,IAU:2015:39900.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,39966.0,Earth (2015) / Ographic / Auto Orthographic,IAU:2015:39900.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,39968.0,Earth (2015) / Ographic / Auto Equidistant_Cylindrical,IAU:2015:39900.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,39970.0,Earth (2015) / Ographic / Auto Lambert_Conformal_Conic,IAU:2015:39900.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,39972.0,Earth (2015) / Ographic / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:39900.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,39974.0,Earth (2015) / Ographic / Auto Mercator,IAU:2015:39900.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,39976.0,Earth (2015) / Ographic / Auto Albers,IAU:2015:39900.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,39980.0,Earth (2015) / Ographic / Auto Mollweide,IAU:2015:39900.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,39982.0,Earth (2015) / Ographic / Auto Robinson,IAU:2015:39900.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,39911.0,"Earth (2015) / Ocentric / Equirectangular, clon=0",IAU:2015:39901.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,39913.0,"Earth (2015) / Ocentric / Equirectangular, clon=180",IAU:2015:39901.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,39915.0,"Earth (2015) / Ocentric / Sinusoidal, clon=0",IAU:2015:39901.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,39917.0,"Earth (2015) / Ocentric / Sinusoidal, clon=180",IAU:2015:39901.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,39919.0,"Earth (2015) / Ocentric / North Polar, clon=0",IAU:2015:39901.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,39921.0,"Earth (2015) / Ocentric / North Polar, clon=0",IAU:2015:39901.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,39923.0,"Earth (2015) / Ocentric / Mollweide, clon=0",IAU:2015:39901.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,39925.0,"Earth (2015) / Ocentric / Mollweide, clon=180",IAU:2015:39901.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,39927.0,"Earth (2015) / Ocentric / Robinson, clon=0",IAU:2015:39901.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,39929.0,"Earth (2015) / Ocentric / Robinson, clon=180",IAU:2015:39901.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,39961.0,Earth (2015) / Ocentric / Auto Sinusoidal,IAU:2015:39901.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,39963.0,Earth (2015) / Ocentric / Auto Stereographic,IAU:2015:39901.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,39965.0,Earth (2015) / Ocentric / Auto Transverse Mercator,IAU:2015:39901.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,39967.0,Earth (2015) / Ocentric / Auto Orthographic,IAU:2015:39901.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,39969.0,Earth (2015) / Ocentric / Auto Equidistant_Cylindrical,IAU:2015:39901.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,39971.0,Earth (2015) / Ocentric / Auto Lambert_Conformal_Conic,IAU:2015:39901.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,39973.0,Earth (2015) / Ocentric / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:39901.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,39975.0,Earth (2015) / Ocentric / Auto Mercator,IAU:2015:39901.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,39977.0,Earth (2015) / Ocentric / Auto Albers,IAU:2015:39901.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,39981.0,Earth (2015) / Ocentric / Auto Mollweide,IAU:2015:39901.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,39983.0,Earth (2015) / Ocentric / Auto Robinson,IAU:2015:39901.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,40110.0,"Phobos (2015) / Ographic / Equirectangular, clon=0",IAU:2015:40100.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,40112.0,"Phobos (2015) / Ographic / Equirectangular, clon=180",IAU:2015:40100.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,40114.0,"Phobos (2015) / Ographic / Sinusoidal, clon=0",IAU:2015:40100.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,40116.0,"Phobos (2015) / Ographic / Sinusoidal, clon=180",IAU:2015:40100.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,40118.0,"Phobos (2015) / Ographic / North Polar, clon=0",IAU:2015:40100.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,40120.0,"Phobos (2015) / Ographic / North Polar, clon=0",IAU:2015:40100.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,40122.0,"Phobos (2015) / Ographic / Mollweide, clon=0",IAU:2015:40100.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,40124.0,"Phobos (2015) / Ographic / Mollweide, clon=180",IAU:2015:40100.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,40126.0,"Phobos (2015) / Ographic / Robinson, clon=0",IAU:2015:40100.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,40128.0,"Phobos (2015) / Ographic / Robinson, clon=180",IAU:2015:40100.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,40160.0,Phobos (2015) / Ographic / Auto Sinusoidal,IAU:2015:40100.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,40162.0,Phobos (2015) / Ographic / Auto Stereographic,IAU:2015:40100.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,40164.0,Phobos (2015) / Ographic / Auto Transverse Mercator,IAU:2015:40100.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,40166.0,Phobos (2015) / Ographic / Auto Orthographic,IAU:2015:40100.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,40168.0,Phobos (2015) / Ographic / Auto Equidistant_Cylindrical,IAU:2015:40100.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,40170.0,Phobos (2015) / Ographic / Auto Lambert_Conformal_Conic,IAU:2015:40100.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,40172.0,Phobos (2015) / Ographic / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:40100.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,40174.0,Phobos (2015) / Ographic / Auto Mercator,IAU:2015:40100.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,40176.0,Phobos (2015) / Ographic / Auto Albers,IAU:2015:40100.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,40180.0,Phobos (2015) / Ographic / Auto Mollweide,IAU:2015:40100.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,40182.0,Phobos (2015) / Ographic / Auto Robinson,IAU:2015:40100.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,40111.0,"Phobos (2015) / Ocentric / Equirectangular, clon=0",IAU:2015:40101.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,40113.0,"Phobos (2015) / Ocentric / Equirectangular, clon=180",IAU:2015:40101.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,40115.0,"Phobos (2015) / Ocentric / Sinusoidal, clon=0",IAU:2015:40101.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,40117.0,"Phobos (2015) / Ocentric / Sinusoidal, clon=180",IAU:2015:40101.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,40119.0,"Phobos (2015) / Ocentric / North Polar, clon=0",IAU:2015:40101.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,40121.0,"Phobos (2015) / Ocentric / North Polar, clon=0",IAU:2015:40101.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,40123.0,"Phobos (2015) / Ocentric / Mollweide, clon=0",IAU:2015:40101.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,40125.0,"Phobos (2015) / Ocentric / Mollweide, clon=180",IAU:2015:40101.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,40127.0,"Phobos (2015) / Ocentric / Robinson, clon=0",IAU:2015:40101.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,40129.0,"Phobos (2015) / Ocentric / Robinson, clon=180",IAU:2015:40101.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,40161.0,Phobos (2015) / Ocentric / Auto Sinusoidal,IAU:2015:40101.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,40163.0,Phobos (2015) / Ocentric / Auto Stereographic,IAU:2015:40101.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,40165.0,Phobos (2015) / Ocentric / Auto Transverse Mercator,IAU:2015:40101.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,40167.0,Phobos (2015) / Ocentric / Auto Orthographic,IAU:2015:40101.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,40169.0,Phobos (2015) / Ocentric / Auto Equidistant_Cylindrical,IAU:2015:40101.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,40171.0,Phobos (2015) / Ocentric / Auto Lambert_Conformal_Conic,IAU:2015:40101.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,40173.0,Phobos (2015) / Ocentric / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:40101.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,40175.0,Phobos (2015) / Ocentric / Auto Mercator,IAU:2015:40101.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,40177.0,Phobos (2015) / Ocentric / Auto Albers,IAU:2015:40101.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,40181.0,Phobos (2015) / Ocentric / Auto Mollweide,IAU:2015:40101.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,40183.0,Phobos (2015) / Ocentric / Auto Robinson,IAU:2015:40101.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,40210.0,"Deimos (2015) / Ographic / Equirectangular, clon=0",IAU:2015:40200.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,40212.0,"Deimos (2015) / Ographic / Equirectangular, clon=180",IAU:2015:40200.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,40214.0,"Deimos (2015) / Ographic / Sinusoidal, clon=0",IAU:2015:40200.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,40216.0,"Deimos (2015) / Ographic / Sinusoidal, clon=180",IAU:2015:40200.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,40218.0,"Deimos (2015) / Ographic / North Polar, clon=0",IAU:2015:40200.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,40220.0,"Deimos (2015) / Ographic / North Polar, clon=0",IAU:2015:40200.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,40222.0,"Deimos (2015) / Ographic / Mollweide, clon=0",IAU:2015:40200.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,40224.0,"Deimos (2015) / Ographic / Mollweide, clon=180",IAU:2015:40200.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,40226.0,"Deimos (2015) / Ographic / Robinson, clon=0",IAU:2015:40200.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,40228.0,"Deimos (2015) / Ographic / Robinson, clon=180",IAU:2015:40200.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,40260.0,Deimos (2015) / Ographic / Auto Sinusoidal,IAU:2015:40200.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,40262.0,Deimos (2015) / Ographic / Auto Stereographic,IAU:2015:40200.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,40264.0,Deimos (2015) / Ographic / Auto Transverse Mercator,IAU:2015:40200.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,40266.0,Deimos (2015) / Ographic / Auto Orthographic,IAU:2015:40200.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,40268.0,Deimos (2015) / Ographic / Auto Equidistant_Cylindrical,IAU:2015:40200.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,40270.0,Deimos (2015) / Ographic / Auto Lambert_Conformal_Conic,IAU:2015:40200.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,40272.0,Deimos (2015) / Ographic / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:40200.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,40274.0,Deimos (2015) / Ographic / Auto Mercator,IAU:2015:40200.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,40276.0,Deimos (2015) / Ographic / Auto Albers,IAU:2015:40200.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,40280.0,Deimos (2015) / Ographic / Auto Mollweide,IAU:2015:40200.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,40282.0,Deimos (2015) / Ographic / Auto Robinson,IAU:2015:40200.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,40211.0,"Deimos (2015) / Ocentric / Equirectangular, clon=0",IAU:2015:40201.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,40213.0,"Deimos (2015) / Ocentric / Equirectangular, clon=180",IAU:2015:40201.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,40215.0,"Deimos (2015) / Ocentric / Sinusoidal, clon=0",IAU:2015:40201.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,40217.0,"Deimos (2015) / Ocentric / Sinusoidal, clon=180",IAU:2015:40201.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,40219.0,"Deimos (2015) / Ocentric / North Polar, clon=0",IAU:2015:40201.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,40221.0,"Deimos (2015) / Ocentric / North Polar, clon=0",IAU:2015:40201.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,40223.0,"Deimos (2015) / Ocentric / Mollweide, clon=0",IAU:2015:40201.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,40225.0,"Deimos (2015) / Ocentric / Mollweide, clon=180",IAU:2015:40201.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,40227.0,"Deimos (2015) / Ocentric / Robinson, clon=0",IAU:2015:40201.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,40229.0,"Deimos (2015) / Ocentric / Robinson, clon=180",IAU:2015:40201.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,40261.0,Deimos (2015) / Ocentric / Auto Sinusoidal,IAU:2015:40201.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,40263.0,Deimos (2015) / Ocentric / Auto Stereographic,IAU:2015:40201.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,40265.0,Deimos (2015) / Ocentric / Auto Transverse Mercator,IAU:2015:40201.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,40267.0,Deimos (2015) / Ocentric / Auto Orthographic,IAU:2015:40201.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,40269.0,Deimos (2015) / Ocentric / Auto Equidistant_Cylindrical,IAU:2015:40201.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,40271.0,Deimos (2015) / Ocentric / Auto Lambert_Conformal_Conic,IAU:2015:40201.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,40273.0,Deimos (2015) / Ocentric / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:40201.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,40275.0,Deimos (2015) / Ocentric / Auto Mercator,IAU:2015:40201.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,40277.0,Deimos (2015) / Ocentric / Auto Albers,IAU:2015:40201.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,40281.0,Deimos (2015) / Ocentric / Auto Mollweide,IAU:2015:40201.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,40283.0,Deimos (2015) / Ocentric / Auto Robinson,IAU:2015:40201.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,49910.0,"Mars (2015) / Ographic / Equirectangular, clon=0",IAU:2015:49900.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,49912.0,"Mars (2015) / Ographic / Equirectangular, clon=180",IAU:2015:49900.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,49914.0,"Mars (2015) / Ographic / Sinusoidal, clon=0",IAU:2015:49900.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,49916.0,"Mars (2015) / Ographic / Sinusoidal, clon=180",IAU:2015:49900.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
